u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,service,junction,bridge,width,access,ref,tunnel,walkability
62514568,8652602185,0,8724587,residential,2,,Londonderry Road,False,True,205.96313236987334,,,,,,,,0.38432069608087466
62514577,62514574,0,8724587,residential,2,,Londonderry Road,False,True,72.05442446231648,,,,,,,,0.40218833033113216
62515171,5366538594,0,441604066,secondary,2,35 mph,Fuller Road,False,True,7.9799681685853665,,,,,,,,0.3952178706097876
62515182,4133300045,0,8724637,residential,1,,Barclay Way,False,True,42.827555603361475,,,,,,,,0.3844764859802764
62515182,4133300046,0,440954785,residential,1,,Barclay Way,False,False,46.73847437585682,,,,,,,,0.3952178706097876
62515656,5284628491,0,8730312,residential,2,,Martin Place,False,True,8.895987273716257,,,,,,,,0.3844764859802764
62515783,8695577020,0,8733577,residential,2,25 mph,Hewett Drive,False,False,8.006722522086845,,,,,,,,0.38414968527142174
62515793,5964907113,0,"[8733577, 8728529]",residential,2,25 mph,"['Russett Road', 'Hewett Drive']",False,True,91.59248933324267,,,,,,,,0.4248811322816232
62516242,62516245,0,8724718,residential,1,,Service Road,False,False,107.42077165268236,,,,,,,,0.4053605179203177
62516779,9866702572,0,8724767,residential,2,25 mph,Northside Avenue,False,False,9.744312576897084,,,,,,,,0.39335730900503324
62516779,12194855934,0,1161943255,secondary,2,25 mph,Barton Drive,False,True,9.423293753849997,,,,,,,,0.38489132365919904
62516808,62516806,0,8724770,residential,2,,East Haven Avenue,False,True,46.280242611589195,,,,,,,,0.3853194326609269
62517025,7884152945,0,8724791,residential,2,25 mph,Eagle Court,False,True,8.224071931537937,,,,,,,,0.3986417217427794
62517077,62517080,0,8724802,residential,2,,Glenwood Road,False,False,190.25690419775,,,,,,,,0.3853194326609269
62518155,6807263721,0,8724879,residential,2,,Maplewood Avenue,False,False,188.8333164526858,,,,,,,,0.385013462237777
62518655,5386894787,0,8729541,residential,2,,Turnberry Lane,False,False,7.935117995396914,,,,,,,,0.4078299001062331
62518790,12995206333,0,228360902,service,,,,False,True,35.72352593205767,parking_aisle,,,,,,,0.4279703175805529
62518804,9421817134,0,"[1417387090, 1417387091, 1417387092]",unclassified,2,25 mph,McIntyre Drive,False,True,36.64654593190756,,,,,,,,0.4138034385138372
62518917,6594649513,0,8724939,residential,2,,Waverly Road,False,False,7.4522703260896686,,,,,,,,0.411671277192099
62519420,62491968,0,441128593,unclassified,2,,Huron View Boulevard,False,True,11.254595339584117,,,,,,,,0.3920230762086763
62519459,62519448,0,"[685723819, 199023301]",residential,2,,Huron View Boulevard,False,True,110.49347315785725,,,,,,,,0.4354032571101854
62519698,4824085668,0,8725009,residential,2,,Norfolk Avenue,False,True,8.019399140033745,,,,,,,,0.3920521569734703
62519837,9016341577,0,556846172,residential,2,,Upland Drive,False,False,49.20540815936529,,,,,,,,0.40715522081224864
62520266,2504111681,0,8727100,residential,2,,Newcastle Road,False,False,191.79925935298792,,,,,,,,0.40731178623288705
62520275,62520266,0,8725071,residential,2,,Exmoor Road,False,True,225.32238896647087,,,,,,,,0.3922021414288146
62520354,12236572864,0,305364345,path,,,Nichols Drive,False,True,31.76167229182162,,,,,,,,0.45640202127766205
62520387,3295754716,0,97185639,path,,,,False,False,52.929434877416675,,,,,,,,0.39755749882538777
62520469,3222093700,0,305364344,path,,,,False,True,47.29684815802151,,,,,,,,0.38503183838206034
62520561,4939310315,0,9257821,tertiary,4,25 mph,East Medical Center Drive,False,True,23.449466914978192,,,,,,,,0.38482635404386023
62520576,9236171594,0,8729389,residential,2,,Patricia Avenue,False,False,7.913160255123402,,,,,,,,0.3873039260482299
62520577,9238209402,0,8725096,residential,2,,Pamela Avenue,False,False,80.43782256508605,,,,,,,,0.40734695380858066
62520580,7352412222,0,8731230,residential,2,,Duane Court,False,True,8.074327777148946,,,,,,,,0.38957651834121737
62520580,7352430185,0,8725096,residential,2,,Pamela Avenue,False,False,80.04618075616042,,,,,,,,0.3844067430109233
62520589,9121464501,0,8725101,residential,2,,Windwood Drive,False,True,24.259599005570877,,,,,,,,0.39416337753458647
62520598,9102459443,0,1037348355,residential,2,,Windwood Drive,False,False,10.07472299643697,,,,,,,,0.38957651834121737
62520617,62585626,0,440954800,secondary,2,35 mph,Nixon Road,False,True,85.46200573549321,,,,,,,,0.3867373325827111
62520633,9121464501,0,8725101,residential,2,,Windwood Drive,False,False,3.746442832274438,,,,,,,,0.39416337753458647
62521485,5480698236,0,8725177,residential,2,,Cambridge Road,False,False,10.171651222382025,,,,,,,,0.5186893529091923
62521506,5703169988,0,653360572,residential,2,,Cambridge Road,False,True,7.594809655147453,,,,,,,,0.39650306107236555
62523258,4660566143,0,8725332,residential,2,,Delaware Drive,False,True,231.61033214644817,,,,,,,,0.44967768622009097
62523300,5836479205,0,"[313630825, 8725332]","['residential', 'footway']",2,,"['Delaware Drive', 'Delaware Drive cut']",False,"[False, True]",84.40517873867698,,,,,,,,0.3972116987004109
62523660,4561871244,0,8725366,residential,2,,Lookout Circle,False,False,117.66070868535444,,,,,,,,0.4073499368514127
62523668,4561871244,0,8725366,residential,2,,Lookout Circle,False,True,4.855584789325416,,,,,,,,0.41863682964827126
62523668,5322290525,0,8725366,residential,2,,Lookout Circle,False,False,18.77499909114506,,,,,,,,0.4330310148165061
62523668,5322290523,0,8725677,residential,2,,Gloucester Way,False,True,10.848137380610577,,,,,,,,0.4335564301785047
62523679,12549288773,0,8721856,residential,2,,Westwood Apartment Drive,False,False,38.52346933572916,,,,,,,,0.40646851310732657
62523679,12549288769,0,8721856,residential,2,,Westwood Apartment Drive,False,True,53.44896881131798,,,,,,,,0.3981775251074581
62523704,62523706,0,8725369,residential,2,,Chandler Avenue,False,False,28.166787216297323,,,,,,,,0.41863682964827126
62523704,8359462207,0,1161943252,residential,2,,Argo Drive,False,False,5.630680180435631,,,,,,,,0.4330310148165061
62523706,62523704,0,8725369,residential,2,,Chandler Avenue,False,True,28.166787216297323,,,,,,,,0.44967768622009097
62523708,8359462238,0,8725369,residential,2,,Chandler Avenue,False,False,7.894653738834029,,,,,,,,0.4335564301785047
62523708,8359462236,0,8725369,residential,2,,Chandler Avenue,False,True,7.7346478817585655,,,,,,,,0.4067915667300885
62523722,8907783225,0,8725369,residential,2,,Chandler Avenue,False,True,7.081746101149302,,,,,,,,0.40646851310732657
62523827,7805213503,0,512566262,residential,1,,Revena Place,False,False,42.0442988658432,,,,,,,,0.3981775251074581
62525969,62525975,0,8725575,residential,2,,Tremont Place,False,False,42.06636348875718,,,,,,,,0.40646650758334074
62526003,9238219929,0,8727465,residential,2,,Bruce Street,False,True,6.4508307241508644,,,,,,,,0.4300339963418083
62526096,62526086,0,8725589,residential,2,25 mph,Brookside Drive,False,True,206.97970286825117,,,,,,,,0.40442109957241196
62526185,3913135743,0,441598622,tertiary_link,1,,,False,True,46.30783289042701,,,,,,,,0.38503183838206034
62526196,4728733257,0,998455864,residential,2,,Ridgeway Street West,False,False,8.698662485413351,,,,,,,,0.40442109957241196
62526210,62551104,0,8729552,residential,2,,Vinewood Boulevard,False,True,142.24135629654094,,,,,,,,0.41365125557309596
62526394,4605140409,0,8733879,residential,2,25 mph,Springbrook Street,False,True,6.974270872443384,,,,,,,,0.38433459515773494
62526621,9357054575,0,1014217930,service,,,,False,False,7.249586267314571,,,,,,,,0.41365125557309596
62526755,10124670521,0,8733189,residential,2,25 mph,Esch Avenue,False,False,8.310595062773107,,,,,,,,0.41453350904952474
62527058,2035847089,0,8725669,residential,2,,Green Road South,False,False,180.67297112920107,,,,,,,,0.4251836676504821
62527499,5352927829,0,8726618,residential,2,25 mph,Crest Avenue,False,False,8.45122677926459,,,,,,,,0.3916451867088497
62527607,6569441422,0,8725718,residential,2,,Amesbury Drive,False,True,6.831491631502579,,,,,,,,0.4251836676504821
62527640,9440511232,0,8727494,residential,2,,Lexington Drive,False,False,7.161703892224682,,,,,,,,0.3916451867088497
62527714,7352412215,0,8725734,residential,2,,Archwood Drive,False,False,6.942126835851846,,,,,,,,0.450921162244695
62527714,9236171607,0,8727813,residential,2,,Hollywood Drive,False,False,93.0914011103551,,,,,,,,0.41813920726672205
62528152,62528148,0,8725777,residential,2,,Fox Hunt Drive,False,True,123.87092970161952,,,,,,,,0.42709872394173076
62528311,6579552740,0,8725789,residential,2,,Lambeth Drive,False,False,44.81410316748836,,,,,,,,0.4319843924779652
62528848,13078157136,0,8725840,residential,2,,Essex Road,False,True,21.44431648712522,,,,,,,,0.3909679398036465
62529307,4729268731,0,8725870,residential,2,,Tuomy Road,False,False,9.222567464228153,,,,,,,,0.42001320839141204
62529374,4393498088,0,441612487,tertiary,2,35 mph,Earhart Road,False,True,11.09984209439247,,,,,,,,0.40645695557642786
62529884,62623244,0,"[8725890, 8734466]",residential,2,,"['Butternut Street', 'Cardinal Avenue']",False,"[False, True]",105.71538332047916,,,,,,,,0.41150812885628624
62529884,62500372,0,8729303,residential,2,,McComb Street,False,False,161.46390983324173,,,,,,,,0.4093241356129067
62529886,62554816,0,8733788,residential,2,,Nordman Road,False,True,132.65383579138643,,,,,,,,0.501001055142972
62529974,62529984,0,285302228,residential,2,,Wellington Cross Road,False,True,78.9362146051285,,,,,,,,0.4791367304028732
62529976,5366509838,0,285302231,residential,2,,Wellington Cross Road,False,False,7.192662406523158,,,,,,,,0.4149477035936493
62529984,62529984,0,8725898,residential,1,,Wellington Cross Road,False,False,70.10769724145975,,,,,,,,0.4135164903702968
62529995,62529995,1,285302233,residential,1,,Wellington Cross Road,False,True,67.60395478467709,,,,,,,,0.4187067257762911
62530024,5167519732,0,8725901,residential,2,,Whitewood Street,False,False,266.8794156072546,,,,,,,,0.45638147210304
62530224,6624658666,0,8725919,residential,2,,Dunmore Road,False,False,82.66082225926195,,,,,,,,0.42485781136784495
62530224,6624658672,0,8725919,residential,2,,Dunmore Road,False,True,170.78456091344592,,,,,,,,0.3907146941266495
62530311,62552237,0,8727928,residential,2,,Elmwood Avenue,False,False,262.44024663221256,,,,,,,,0.4028797341206353
62530311,62552236,0,8727928,residential,2,,Elmwood Avenue,False,True,203.5616813957063,,,,,,,,0.4013249521584186
62530313,5390171065,0,8725929,residential,2,,Oakwood Street,False,False,48.53175122642409,,,,,,,,0.38424630848190583
62530316,62530318,0,8725929,residential,2,,Oakwood Street,False,False,98.0197666342278,,,,,,,,0.40668794391590585
62530316,5390171065,0,8725929,residential,2,,Oakwood Street,False,True,53.34763349081072,,,,,,,,0.4159823499480148
62531160,62531156,0,8726011,residential,2,,Kingwood Street,False,True,107.12344051211903,,,,,,,,0.4069819565528631
62531356,62531365,0,8726036,residential,2,,Salisbury Lane,False,False,110.48955505000713,,,,,,,,0.4069937496530115
62531439,62531426,0,8726040,residential,2,,Robert Street,False,True,110.16501978266986,,,,,,,,0.4066456198332084
62531453,62514568,0,8726043,residential,2,,Belmont Road,False,True,162.15344879994376,,,,,,,,0.4069937496530115
62531758,12529888016,0,8726076,residential,2,,Fernwood Avenue,False,True,7.542776601892073,,,,,,,,0.40086893324598183
62531772,4585569539,0,795054037,residential,2,,Fernwood Avenue,False,False,225.67046061911148,,,,,,,,0.40086893324598183
62531967,3866362440,0,383384006,service,,,,False,True,9.034531785514256,parking_aisle,,,,destination,,,0.40548542889015976
62532458,6594649352,0,8726145,residential,2,,Glastonbury Road,False,True,84.93021472186298,,,,,,,,0.4978922126233775
62532531,6579555804,0,8731960,residential,2,,Chaucer Drive,False,False,112.30452449266429,,,,,,,,0.3888908967443492
62532545,62547266,0,8727487,tertiary,2,,Arlington Boulevard,False,True,217.7698610863362,,,,,,,,0.4978922126233775
62532556,62532560,0,8726164,residential,2,,Heather Way,False,False,103.0737231585269,,,,,,,,0.4086859967181587
62532600,62532545,0,8726763,residential,2,,Devonshire Road,False,True,66.95345802559679,,,,,,,,0.47456511776198973
62532605,62606475,0,8733074,residential,2,,Provincial Drive,False,True,80.53973541623552,,,,,,,,0.40964368186135386
62532605,62532610,0,"[1162242891, 1162242892]",residential,2,,Heather Way,False,True,70.97217875689508,,,,,,,,0.385261189509338
62532610,62532605,0,"[1162242891, 1162242892]",residential,2,,Heather Way,False,False,70.97217875689508,,,,,,,,0.38567319645412385
62532654,62532665,0,8726174,residential,2,,Eli Drive,False,False,97.04020801051095,,,,,,,,0.38567319645412385
62532665,5016558261,0,8727321,residential,2,,Lillian Road,False,False,8.02930733966953,,,,,,,,0.385505346962113
62532665,12569765574,0,8726174,residential,2,,Eli Drive,False,False,192.80259858150083,,,,,,,,0.40964368186135397
62532693,5258495968,0,8726175,residential,2,,Tremont Lane,False,True,8.748234155025461,,,,,,,,0.38561266822053775
62532825,62532827,0,8726184,residential,2,25 mph,Tremmel Avenue,False,False,80.92388954528083,,,,,,,,0.46738372274065476
62532827,62532829,0,8726184,residential,2,25 mph,Tremmel Avenue,False,False,19.869187719903135,,,,,,,,0.42971456883003595
62532827,3371897121,0,"[330236859, 1172470076]","['residential', 'footway']",2,25 mph,Marlborough Drive,False,True,178.575360582102,,,,,,,,0.4069612000055712
62532829,62532827,0,8726184,residential,2,25 mph,Tremmel Avenue,False,True,19.869187719903135,,,,,,,,0.38537536075416556
62532834,62517980,0,8726185,residential,2,25 mph,Tremmell Avenue,False,False,100.51315099685266,,,,,,,,0.3851136068821169
62533117,5698982435,0,8726212,residential,2,,Daniel Street,False,False,141.79200759579342,,,,,,,,0.3851136068821169
62533121,5698982435,0,8726212,residential,2,,Daniel Street,False,True,9.626141539647358,,,,,,,,0.40534969848106345
62533123,3972527929,0,8726212,residential,2,,Daniel Street,False,False,48.20087895164507,,,,,,,,0.38514907764502115
62533123,62523083,0,8726212,residential,2,,Daniel Street,False,True,134.65978482958488,,,,,,,,0.4069612000055712
62533391,62565449,0,193389169,residential,1,,Elm Street,False,False,83.19162554082205,,,,,,,,0.43467534038660943
62533391,2038932876,0,193389169,residential,1,,Elm Street,False,True,59.54179344387757,,,,,,,,0.40225321096192074
62533420,62533414,0,8733723,residential,2,,Birch Hollow Drive,False,True,28.453583172223887,,,,,,,,0.38528871542209464
62533435,9819114235,0,8726245,residential,2,,Birch Hollow Drive,False,True,47.66219870525036,,,,,,,,0.3850443951467479
62533454,8790582395,0,440954793,residential,2,,Kilburn Park Circle,False,True,6.076155031932201,,,,,,,,0.45684383826274605
62533467,8780132437,0,440954794,residential,1,,Kilburn Park Circle,False,False,10.060143437312925,,,,,,,,0.3850077155307884
62533470,4387237252,0,8730562,residential,2,,Cromwell Road,False,False,14.289549484433525,,,,,,,,0.45684383826274605
62533470,8779135843,0,443156479,residential,1,,Kilburn Park Circle,False,False,10.05701635383124,,,,,,,,0.3850992296286488
62533706,6566057876,0,8726268,residential,2,,Rugby Court,False,False,80.76929226882604,,,,,,,,0.41726645230081266
62533709,6566057876,0,8726268,residential,2,,Rugby Court,False,True,10.35068845845322,,,,,,,,0.3850207215309607
62533798,62575412,0,441415195,secondary,2,35 mph,Dexter Road,False,True,65.24135520790048,,,,,,,,0.3850077155307884
62533880,62575644,0,8730122,residential,2,,Adare Road,False,True,46.35012582813924,,,,,,,,0.38474769763320676
62533889,62514612,0,8730122,residential,2,,Adare Road,False,False,45.09043413546671,,,,,,,,0.41726645230081266
62533893,3474132844,0,8733074,residential,2,,Provincial Drive,False,True,330.30726819360814,,,,,,,,0.4183738091046913
62534166,9406606672,0,8726302,residential,2,,Strand Court,False,False,3.746725142877445,,,,,,,,0.4025212734199948
62534369,4721393473,0,8732619,residential,2,,Yorkshire Road,False,True,7.759945248111123,,,,,,,,0.43089348354434437
62534566,5016557845,0,8732598,residential,2,,Edgewood Drive,False,True,155.47489334177146,,,,,,,,0.4025212734199948
62534943,62512818,0,8726386,residential,2,,Stratford Drive,False,False,155.04340857713598,,,,,,,,0.43089348354434437
62535064,62535076,0,292321343,service,,,,False,False,63.29396424828903,,,,20',,,,0.4051568752789859
62535105,5355458021,0,1081742034,tertiary,,,,False,True,10.470324199051772,,,,,,,,0.4051568752789859
62535177,8359462314,0,"[899708001, 524693410, 899708055]","['residential', 'footway']",2,25 mph,Traver Road,False,True,18.975254414522567,,,,,,,,0.42085898528204146
62535923,12758393525,0,8726483,residential,2,25 mph,Harpst Street,False,False,6.626834625384848,,,,,,,,0.4344725540065368
62535923,12903095493,0,8726483,residential,2,25 mph,Harpst Street,False,True,35.73462269011936,,,,,,,,0.4349179301922215
62535923,12427606078,0,8732404,residential,2,25 mph,Page Avenue,False,False,93.45710426943417,,,,,,,,0.4668988931794742
62535960,4306881796,0,8726490,residential,,,Peninsula Court,False,True,11.08589484407335,,,,,,,,0.4354600573039506
62535960,4306881796,1,8726490,residential,,,Peninsula Court,False,False,183.14746509554112,,,,,,,,0.4354621877824411
62535960,5268857853,0,8726492,residential,2,,Peninsula Court,False,False,290.0249683582505,,,,,,,,0.4344725540065368
